datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,date,year,month,dayofmonth,quarter,dayofyear,weekofyear,dayofweek,Diff1,Diff2,Diff1_r,d_24,exp_0_05,exp_0_03,exp_0_08
2005-01-08 11:00:00,2.5,1195.0,,10.4,992.0,387.0,632.0,141.0,1251.0,1295.0,11.6,54.1,0.7387,2005-01-08 11:00:00,2005,1,8,1,8,1,5,-0.9000000000000004,2.4999999999999982,-0.08653846153846156,11.716666666666677,9.698833499122255,9.494216377779143,9.753166095042928
2005-01-08 12:00:00,2.7,1230.0,,11.2,1020.0,414.0,605.0,139.0,1301.0,1365.0,13.5,49.4,0.7598,2005-01-08 12:00:00,2005,1,8,1,8,1,5,0.7999999999999989,1.6999999999999993,0.07142857142857134,11.741666666666676,9.773891824166142,9.545389886445768,9.868912807439493
2005-01-08 13:00:00,2.8,1312.0,,13.1,1087.0,440.0,567.0,147.0,1393.0,1452.0,13.8,50.9,0.796,2005-01-08 13:00:00,2005,1,8,1,8,1,5,1.9000000000000004,1.1000000000000014,0.14503816793893132,11.812500000000012,9.940197232957834,9.652028189852397,10.127399782844334
2005-01-08 14:00:00,3.6,1387.0,,14.3,1127.0,516.0,530.0,175.0,1430.0,1615.0,13.4,55.9,0.8588,2005-01-08 14:00:00,2005,1,8,1,8,1,5,1.200000000000001,-0.6999999999999993,0.08391608391608399,11.862500000000011,10.15818737130994,9.791467344156825,10.461207800216787
2005-01-08 15:00:00,3.1,1375.0,,12.8,1076.0,495.0,555.0,180.0,1377.0,1599.0,12.9,59.0,0.8736,2005-01-08 15:00:00,2005,1,8,1,8,1,5,-1.5,-2.700000000000001,-0.1171875,11.779166666666677,10.290278002744444,9.88172332383212,10.648311176199446
2005-01-08 16:00:00,4.3,1532.0,,18.9,1265.0,643.0,482.0,194.0,1578.0,1777.0,13.3,59.0,0.8945,2005-01-08 16:00:00,2005,1,8,1,8,1,5,6.099999999999998,7.599999999999998,0.3227513227513227,11.879166666666677,10.720764102607221,10.152271624117155,11.30844628210349
2005-01-08 17:00:00,4.6,1531.0,,17.9,1235.0,725.0,484.0,192.0,1541.0,1742.0,13.0,61.9,0.9224,2005-01-08 17:00:00,2005,1,8,1,8,1,5,-1.0,-7.099999999999998,-0.0558659217877095,11.937500000000009,11.079725897476859,10.38470347539364,11.835770579535213
2005-01-08 18:00:00,4.3,1479.0,,16.5,1196.0,683.0,498.0,188.0,1511.0,1739.0,12.5,63.6,0.9193,2005-01-08 18:00:00,2005,1,8,1,8,1,5,-1.3999999999999986,-0.3999999999999986,-0.08484848484848476,11.729166666666677,11.350739602603015,10.568162371131828,12.208908933172397
2005-01-08 19:00:00,4.3,1521.0,,16.9,1208.0,681.0,497.0,179.0,1549.0,1770.0,12.2,65.8,0.931,2005-01-08 19:00:00,2005,1,8,1,8,1,5,0.3999999999999986,1.7999999999999972,0.023668639053254354,11.508333333333342,11.628202622472864,10.758117499997873,12.584196218518606
2005-01-08 20:00:00,5.5,1616.0,,22.4,1363.0,833.0,442.0,196.0,1701.0,1918.0,12.6,65.2,0.9474,2005-01-08 20:00:00,2005,1,8,1,8,1,5,5.5,5.100000000000001,0.2455357142857143,11.587500000000007,12.16679249134922,11.107373974997937,13.369460521037118
2005-01-08 21:00:00,3.4,1371.0,,13.6,1105.0,514.0,553.0,169.0,1429.0,1581.0,13.3,63.6,0.9681,2005-01-08 21:00:00,2005,1,8,1,8,1,5,-8.799999999999999,-14.299999999999999,-0.6470588235294117,11.416666666666677,12.238452866781758,11.182152755747998,13.38790367935415
2005-01-08 22:00:00,2.4,1198.0,,9.1,943.0,371.0,647.0,151.0,1307.0,1291.0,13.5,62.6,0.9644,2005-01-08 22:00:00,2005,1,8,1,8,1,5,-4.5,4.299999999999999,-0.4945054945054945,11.154166666666677,12.08153022344267,11.119688173075557,13.044871385005818
2005-01-08 23:00:00,1.6,1102.0,,6.0,813.0,213.0,764.0,123.0,1204.0,1000.0,14.1,59.6,0.9563,2005-01-08 23:00:00,2005,1,8,1,8,1,5,-3.0999999999999996,1.4000000000000004,-0.5166666666666666,10.920833333333343,11.777453712270535,10.96609752788329,12.481281674205354
2005-01-09 00:00:00,1.7,1120.0,,6.3,826.0,242.0,750.0,127.0,1222.0,974.0,14.0,61.4,0.9773,2005-01-09 00:00:00,2005,1,9,1,9,1,6,0.2999999999999998,3.3999999999999995,0.047619047619047596,10.641666666666678,11.503581026657008,10.826114602046792,11.986779140268926
2005-01-09 01:00:00,1.6,1093.0,,5.5,789.0,241.0,771.0,127.0,1206.0,949.0,13.5,63.4,0.9755,2005-01-09 01:00:00,2005,1,9,1,9,1,6,-0.7999999999999998,-1.0999999999999996,-0.14545454545454542,10.591666666666677,11.203401975324157,10.666331163985387,11.467836809047412
2005-01-09 02:00:00,1.3,1112.0,,5.6,791.0,218.0,764.0,118.0,1216.0,934.0,13.2,64.2,0.9706,2005-01-09 02:00:00,2005,1,9,1,9,1,6,0.09999999999999964,0.8999999999999995,0.017857142857142794,10.633333333333345,10.923231876557947,10.514341229065824,10.99840986432362
2005-01-09 03:00:00,0.8,986.0,,3.4,674.0,1.0258055202256282,883.0,1.0258055202256282,1137.0,730.0,13.6,62.2,0.9643,2005-01-09 03:00:00,2005,1,9,1,9,1,6,-2.1999999999999997,-2.2999999999999994,-0.6470588235294117,10.61666666666668,10.547070282730049,10.300910992193849,10.39053707517773
2005-01-09 04:00:00,0.7889477420900715,934.0,,2.3,609.0,70.0,976.0,55.0,1094.0,581.0,13.7,61.1,0.9537,2005-01-09 04:00:00,2005,1,9,1,9,1,6,-1.1,1.0999999999999996,-0.47826086956521746,10.570833333333345,10.134716768593545,10.060883662428035,9.743294109163513
2005-01-09 05:00:00,0.6,919.0,,1.8,571.0,54.0,1017.0,44.0,1082.0,521.0,13.5,63.8,0.9801,2005-01-09 05:00:00,2005,1,9,1,9,1,6,-0.4999999999999998,0.6000000000000003,-0.2777777777777776,10.504166666666679,9.717980930163867,9.813057152555194,9.107830580430432
2005-01-09 06:00:00,0.6,929.0,,1.6,556.0,60.0,1035.0,46.0,1094.0,575.0,12.5,67.3,0.9743,2005-01-09 06:00:00,2005,1,9,1,9,1,6,-0.19999999999999996,0.2999999999999998,-0.12499999999999997,10.420833333333347,9.312081883655672,9.566665437978537,8.507204133995998
2005-01-09 07:00:00,0.5,919.0,,1.6,552.0,55.0,1063.0,46.0,1080.0,522.0,13.2,64.2,0.9664,2005-01-09 07:00:00,2005,1,9,1,9,1,6,0.0,0.19999999999999996,0.0,10.300000000000013,8.926477789472889,9.327665474839181,7.954627803276319
2005-01-09 08:00:00,0.6,944.0,,2.0,586.0,93.0,977.0,61.0,1090.0,586.0,13.1,63.4,0.9535,2005-01-09 08:00:00,2005,1,9,1,9,1,6,0.3999999999999999,0.3999999999999999,0.19999999999999996,9.96666666666668,8.580153899999244,9.107835510594006,7.478257579014214
2005-01-09 09:00:00,0.7,943.0,,1.9,580.0,81.0,980.0,60.0,1074.0,566.0,13.8,60.5,0.9526,2005-01-09 09:00:00,2005,1,9,1,9,1,6,-0.10000000000000009,-0.5,-0.052631578947368474,9.433333333333346,8.246146204999283,8.891600445276186,7.031996972693077
2005-01-09 10:00:00,0.9,1036.0,,3.5,683.0,109.0,846.0,71.0,1144.0,693.0,13.7,60.4,0.939,2005-01-09 10:00:00,2005,1,9,1,9,1,6,1.6,1.7000000000000002,0.4571428571428572,9.108333333333347,8.008838894749319,8.7298524319179,6.749437214877631
2005-01-09 11:00:00,1.5,1168.0,,5.7,797.0,251.0,698.0,111.0,1235.0,1022.0,14.0,59.7,0.9495,2005-01-09 11:00:00,2005,1,9,1,9,1,6,2.2,0.6000000000000001,0.3859649122807018,8.912500000000012,7.893396950011852,8.638956858960363,6.665482237687421
2005-01-09 12:00:00,1.9,1232.0,,8.1,903.0,284.0,626.0,127.0,1313.0,1152.0,15.0,56.2,0.9539,2005-01-09 12:00:00,2005,1,9,1,9,1,6,2.3999999999999995,0.1999999999999993,0.2962962962962962,8.783333333333346,7.90372710251126,8.622788153191552,6.780243658672427
2005-01-09 13:00:00,1.9,1236.0,,8.1,901.0,262.0,628.0,128.0,1311.0,1108.0,16.9,50.9,0.9714,2005-01-09 13:00:00,2005,1,9,1,9,1,6,0.0,-2.3999999999999995,0.0,8.575000000000012,7.913540747385697,8.607104508595805,6.885824165978633
2005-01-09 14:00:00,2.2,1278.0,,12.6,1070.0,256.0,557.0,142.0,1479.0,1110.0,16.6,52.4,0.981,2005-01-09 14:00:00,2005,1,9,1,9,1,6,4.5,4.5,0.35714285714285715,8.504166666666679,8.147863710016411,8.726891373337931,7.342958232700343
2005-01-09 15:00:00,3.8,1369.0,,18.1,1242.0,310.0,476.0,145.0,1669.0,1306.0,16.4,53.2,0.9826,2005-01-09 15:00:00,2005,1,9,1,9,1,6,5.500000000000002,1.0000000000000018,0.3038674033149172,8.72500000000001,8.64547052451559,9.008084632137793,8.203521574084316
2005-01-09 16:00:00,2.0,1182.0,,8.7,929.0,269.0,648.0,145.0,1324.0,1029.0,16.1,52.8,0.9579,2005-01-09 16:00:00,2005,1,9,1,9,1,6,-9.400000000000002,-14.900000000000004,-1.0804597701149428,8.30000000000001,8.64819699828981,8.998842093173659,8.243239848157572
2005-01-09 17:00:00,2.2,1210.0,,8.8,933.0,348.0,648.0,156.0,1327.0,1094.0,15.7,54.4,0.9616,2005-01-09 17:00:00,2005,1,9,1,9,1,6,0.10000000000000142,9.500000000000004,0.011363636363636524,7.920833333333344,8.65578714837532,8.992876830378448,8.287780660304966
2005-01-09 18:00:00,3.3,1316.0,,14.1,1121.0,396.0,548.0,154.0,1488.0,1282.0,15.4,55.3,0.9616,2005-01-09 18:00:00,2005,1,9,1,9,1,6,5.299999999999999,5.1999999999999975,0.37588652482269497,7.8208333333333435,8.927997790956553,9.146090525467095,8.752758207480568
2005-01-09 19:00:00,2.7,1221.0,,9.3,952.0,432.0,641.0,165.0,1334.0,1147.0,15.2,54.7,0.9362,2005-01-09 19:00:00,2005,1,9,1,9,1,6,-4.799999999999999,-10.099999999999998,-0.5161290322580644,7.504166666666677,8.946597901408724,9.150707809703082,8.796537550882123
2005-01-09 20:00:00,2.6,1260.0,,11.6,1034.0,419.0,588.0,153.0,1402.0,1208.0,14.7,56.6,0.9392,2005-01-09 20:00:00,2005,1,9,1,9,1,6,2.299999999999999,7.099999999999998,0.19827586206896544,7.054166666666677,9.079268006338287,9.22418657541199,9.020814546811554
2005-01-09 21:00:00,2.5,1231.0,,9.6,962.0,412.0,625.0,151.0,1348.0,1192.0,14.4,58.2,0.9495,2005-01-09 21:00:00,2005,1,9,1,9,1,6,-2.0,-4.299999999999999,-0.20833333333333334,6.88750000000001,9.105304606021372,9.23546097814963,9.067149383066631
2005-01-09 22:00:00,1.5,1115.0,,5.8,804.0,223.0,734.0,131.0,1220.0,1136.0,14.3,59.2,0.9608,2005-01-09 22:00:00,2005,1,9,1,9,1,6,-3.8,-1.7999999999999998,-0.6551724137931034,6.750000000000011,8.940039375720302,9.13239714880514,8.805777432421301
2005-01-09 23:00:00,1.9,1180.0,,7.5,877.0,242.0,680.0,128.0,1297.0,1131.0,14.0,60.4,0.9622,2005-01-09 23:00:00,2005,1,9,1,9,1,6,1.7000000000000002,5.5,0.22666666666666668,6.812500000000011,8.868037406934286,9.083425234340986,8.701315237827597
2005-01-10 00:00:00,2.0,1174.0,,7.4,873.0,288.0,672.0,137.0,1300.0,1071.0,13.7,63.6,0.9912,2005-01-10 00:00:00,2005,1,10,1,10,2,0,-0.09999999999999964,-1.7999999999999998,-0.013513513513513466,6.858333333333344,8.79463553658757,9.032922477310755,8.59721001880139
2005-01-10 01:00:00,1.7,1178.0,,7.4,876.0,209.0,666.0,119.0,1319.0,1059.0,13.1,68.7,1.0329,2005-01-10 01:00:00,2005,1,10,1,10,2,0,0.0,0.09999999999999964,0.0,6.937500000000011,8.72490375975819,8.983934802991433,8.50143321729728
2005-01-10 02:00:00,1.2,1052.0,,3.9,704.0,141.0,807.0,96.0,1210.0,909.0,13.2,69.9,1.0526,2005-01-10 02:00:00,2005,1,10,1,10,2,0,-3.5000000000000004,-3.5000000000000004,-0.8974358974358976,6.866666666666678,8.483658571770281,8.831416758901689,8.133318559913498
2005-01-10 03:00:00,0.9,998.0,,2.1,591.0,0.8283447141472273,937.0,0.8283447141472273,1147.0,820.0,12.8,71.2,1.0454,2005-01-10 03:00:00,2005,1,10,1,10,2,0,-1.7999999999999998,1.7000000000000006,-0.857142857142857,6.812500000000011,8.164475643181767,8.629474256134639,7.6506530751204185
2005-01-10 04:00:00,0.6,960.0,,1.3,532.0,66.0,1059.0,60.0,1122.0,724.0,12.9,70.4,1.0444,2005-01-10 04:00:00,2005,1,10,1,10,2,0,-0.8,0.9999999999999998,-0.6153846153846154,6.770833333333344,7.821251861022678,8.4095900284506,7.142600829110785
2005-01-10 05:00:00,0.736788555201167,958.0,,1.8,571.0,64.0,998.0,54.0,1138.0,707.0,12.4,72.5,1.0411,2005-01-10 05:00:00,2005,1,10,1,10,2,0,0.5,1.3,0.2777777777777778,6.770833333333344,7.520189267971544,8.211302327597082,6.715192762781923
2005-01-10 06:00:00,0.9582649984976772,989.0,,3.0,650.0,105.0,900.0,66.0,1171.0,768.0,13.0,70.3,1.0502,2005-01-10 06:00:00,2005,1,10,1,10,2,0,1.2,0.7,0.39999999999999997,6.829166666666677,7.294179804572967,8.054963257769169,6.41797734175937
2005-01-10 07:00:00,0.4,1162.0,,6.7,843.0,303.0,685.0,104.0,1336.0,1027.0,12.3,73.3,1.0448,2005-01-10 07:00:00,2005,1,10,1,10,2,0,3.7,2.5,0.5522388059701493,7.041666666666678,7.264470814344318,8.014314360036094,6.440539154418621
2005-01-10 08:00:00,2.6,1523.0,,21.0,1324.0,620.0,451.0,137.0,1776.0,1502.0,12.8,71.8,1.0551,2005-01-10 08:00:00,2005,1,10,1,10,2,0,14.3,10.600000000000001,0.680952380952381,7.833333333333344,7.951247273627102,8.40388492923501,7.605296022065131
2005-01-10 09:00:00,3.5,1511.0,,21.4,1334.0,590.0,433.0,146.0,1804.0,1606.0,13.1,70.2,1.0567,2005-01-10 09:00:00,2005,1,10,1,10,2,0,0.3999999999999986,-13.900000000000002,0.018691588785046665,8.645833333333345,8.623684909945746,8.793768381357959,8.708872340299921
2005-01-10 10:00:00,2.1,1420.0,,16.1,1183.0,592.0,488.0,136.0,1626.0,1520.0,12.8,71.8,1.0551,2005-01-10 10:00:00,2005,1,10,1,10,2,0,-5.299999999999997,-5.699999999999996,-0.3291925465838507,9.170833333333343,8.997500664448458,9.01295532991722,9.300162553075928
2005-01-10 11:00:00,2.1,1413.0,,16.4,1193.0,698.0,484.0,144.0,1598.0,1566.0,13.1,70.3,1.0566,2005-01-10 11:00:00,2005,1,10,1,10,2,0,0.29999999999999716,5.599999999999994,0.018292682926829097,9.616666666666678,9.367625631226035,9.234566670019703,9.868149548829853
2005-01-10 12:00:00,1.7,1335.0,,14.8,1141.0,482.0,512.0,133.0,1536.0,1501.0,13.7,67.0,1.0446,2005-01-10 12:00:00,2005,1,10,1,10,2,0,-1.5999999999999979,-1.899999999999995,-0.10810810810810796,9.895833333333345,9.639244349664734,9.401529669919112,10.262697584923465
2005-01-10 13:00:00,2.6,1451.0,,20.1,1298.0,575.0,452.0,148.0,1744.0,1634.0,14.0,65.4,1.0427,2005-01-10 13:00:00,2005,1,10,1,10,2,0,5.300000000000001,6.899999999999999,0.263681592039801,10.395833333333346,10.162282132181497,9.722483779821538,11.049681778129589
2005-01-10 14:00:00,2.6,1410.0,,19.3,1276.0,548.0,459.0,155.0,1701.0,1587.0,14.4,63.8,1.0421,2005-01-10 14:00:00,2005,1,10,1,10,2,0,-0.8000000000000007,-6.100000000000001,-0.041450777202072575,10.675000000000011,10.61916802557242,10.009809266426892,11.709707235879222
2005-01-10 15:00:00,2.4,1429.0,,19.3,1277.0,498.0,456.0,152.0,1721.0,1560.0,14.1,65.9,1.0531,2005-01-10 15:00:00,2005,1,10,1,10,2,0,0.0,0.8000000000000007,0.0,10.72500000000001,11.0532096242938,10.288514988434086,12.316930657008886
2005-01-10 16:00:00,2.4,1409.0,,17.4,1223.0,479.0,475.0,145.0,1640.0,1538.0,14.1,65.9,1.0552,2005-01-10 16:00:00,2005,1,10,1,10,2,0,-1.9000000000000021,-1.9000000000000021,-0.1091954022988507,11.087500000000011,11.370549143079108,10.501859538781064,12.723576204448175
2005-01-10 17:00:00,2.0,1372.0,,17.0,1210.0,420.0,484.0,139.0,1629.0,1491.0,14.1,66.0,1.0539,2005-01-10 17:00:00,2005,1,10,1,10,2,0,-0.3999999999999986,1.5000000000000036,-0.0235294117647058,11.429166666666676,11.652021685925153,10.696803752617631,13.065690108092321
2005-01-10 18:00:00,2.0,1366.0,,17.1,1213.0,378.0,489.0,134.0,1611.0,1469.0,14.0,66.4,1.0536,2005-01-10 18:00:00,2005,1,10,1,10,2,0,0.10000000000000142,0.5,0.005847953216374352,11.554166666666676,11.924420601628896,10.888899640039103,13.388434899444936
2005-01-10 19:00:00,3.1,1365.0,,16.4,1192.0,340.0,492.0,128.0,1593.0,1486.0,13.8,66.4,1.0451,2005-01-10 19:00:00,2005,1,10,1,10,2,0,-0.7000000000000028,-0.8000000000000043,-0.04268292682926847,11.850000000000009,12.148199571547451,11.054232650837928,13.629360107489342
2005-01-10 20:00:00,3.3,1385.0,,17.3,1218.0,399.0,478.0,135.0,1620.0,1494.0,13.4,68.1,1.0441,2005-01-10 20:00:00,2005,1,10,1,10,2,0,0.9000000000000021,1.600000000000005,0.05202312138728336,12.087500000000007,12.405789592970079,11.24160567131279,13.923011298890195
2005-01-10 21:00:00,3.3,1361.0,,14.6,1137.0,449.0,503.0,136.0,1526.0,1471.0,13.2,69.1,1.0452,2005-01-10 21:00:00,2005,1,10,1,10,2,0,-2.700000000000001,-3.600000000000003,-0.18493150684931514,12.295833333333341,12.515500113321576,11.342357501173407,13.977170394978979
2005-01-10 22:00:00,2.6,1312.0,,11.9,1047.0,374.0,545.0,126.0,1430.0,1399.0,13.0,70.0,1.042,2005-01-10 22:00:00,2005,1,10,1,10,2,0,-2.6999999999999993,1.7763568394002505e-15,-0.22689075630252095,12.550000000000006,12.484725107655496,11.359086776138204,13.810996763380661
2005-01-10 23:00:00,1.7,1177.0,,7.3,871.0,244.0,660.0,116.0,1292.0,1192.0,12.7,69.9,1.0223,2005-01-10 23:00:00,2005,1,10,1,10,2,0,-4.6000000000000005,-1.9000000000000012,-0.6301369863013699,12.541666666666673,12.22548885227272,11.237314172854058,13.29011702231021
2005-01-11 00:00:00,1.8,1205.0,,7.7,888.0,256.0,647.0,116.0,1292.0,1187.0,12.0,71.9,1.0071,2005-01-11 00:00:00,2005,1,11,1,11,2,1,0.40000000000000036,5.000000000000001,0.05194805194805199,12.554166666666674,11.999214409659084,11.131194747668436,12.842907660525393
2005-01-11 01:00:00,1.5,1114.0,,4.9,757.0,212.0,744.0,107.0,1204.0,1070.0,13.2,66.8,1.0087,2005-01-11 01:00:00,2005,1,11,1,11,2,1,-2.8,-3.2,-0.5714285714285714,12.450000000000008,11.644253689176129,10.944258905238383,12.207475047683362
2005-01-11 02:00:00,1.1,1047.0,,3.9,708.0,146.0,816.0,91.0,1167.0,949.0,12.4,69.5,0.9986,2005-01-11 02:00:00,2005,1,11,1,11,2,1,-1.0000000000000004,1.7999999999999994,-0.25641025641025655,12.450000000000008,11.257041004717323,10.73293113808123,11.542877043868693
2005-01-11 03:00:00,0.9,982.0,,2.1,592.0,0.8188699403278596,953.0,0.8188699403278596,1106.0,830.0,13.1,65.7,0.9858,2005-01-11 03:00:00,2005,1,11,1,11,2,1,-1.7999999999999998,-0.7999999999999994,-0.857142857142857,12.450000000000008,10.799188954481457,10.473943203938793,10.787446880359196
2005-01-11 04:00:00,0.7,992.0,,2.9,644.0,96.0,899.0,70.0,1128.0,854.0,11.8,70.6,0.9731,2005-01-11 04:00:00,2005,1,11,1,11,2,1,0.7999999999999998,2.5999999999999996,0.2758620689655172,12.516666666666673,10.404229506757384,10.24672490782063,10.15645112993046
2005-01-11 05:00:00,0.7,977.0,,2.6,629.0,106.0,908.0,78.0,1129.0,835.0,12.3,68.0,0.9734,2005-01-11 05:00:00,2005,1,11,1,11,2,1,-0.2999999999999998,-1.0999999999999996,-0.11538461538461531,12.550000000000006,10.014018031419514,10.01732316058601,9.551935039536025
2005-01-11 06:00:00,0.9,1047.0,,3.3,671.0,115.0,863.0,75.0,1147.0,887.0,12.0,69.2,0.9697,2005-01-11 06:00:00,2005,1,11,1,11,2,1,0.6999999999999997,0.9999999999999996,0.21212121212121204,12.562500000000007,9.678317129848537,9.815803465768429,9.051780236373142
2005-01-11 07:00:00,1.3,1126.0,,5.2,775.0,236.0,760.0,101.0,1205.0,1019.0,11.7,69.8,0.9612,2005-01-11 07:00:00,2005,1,11,1,11,2,1,1.9000000000000004,1.2000000000000006,0.3653846153846154,12.500000000000007,9.45440127335611,9.677329361795376,8.743637817463291
2005-01-11 08:00:00,3.2,1474.0,,19.0,1268.0,583.0,502.0,136.0,1677.0,1503.0,12.1,67.6,0.95,2005-01-11 08:00:00,2005,1,11,1,11,2,1,13.8,11.9,0.7263157894736842,12.416666666666673,9.931681209688303,9.957009480941515,9.564146792066229
2005-01-11 09:00:00,5.1,1526.0,,26.5,1466.0,662.0,415.0,147.0,1855.0,1687.0,12.5,65.1,0.9399,2005-01-11 09:00:00,2005,1,11,1,11,2,1,7.5,-6.300000000000001,0.2830188679245283,12.629166666666675,10.760097149203887,10.453299196513269,10.919015048700931
2005-01-11 10:00:00,3.7,1386.0,,15.3,1158.0,528.0,518.0,143.0,1485.0,1553.0,12.8,62.5,0.9213,2005-01-11 10:00:00,2005,1,11,1,11,2,1,-11.2,-18.7,-0.7320261437908496,12.59583333333334,10.987092291743693,10.59870022061787,11.269493844804858
2005-01-11 11:00:00,3.2,1392.0,,15.6,1166.0,549.0,519.0,153.0,1488.0,1624.0,13.4,59.9,0.9143,2005-01-11 11:00:00,2005,1,11,1,11,2,1,0.29999999999999893,11.499999999999998,0.019230769230769162,12.562500000000009,11.217737677156506,10.748739213999333,11.61593433722047
2005-01-11 12:00:00,3.1,1363.0,,16.4,1192.0,531.0,499.0,148.0,1501.0,1637.0,13.4,57.9,0.8895,2005-01-11 12:00:00,2005,1,11,1,11,2,1,0.7999999999999989,0.5,0.04878048780487799,12.629166666666675,11.47685079329868,10.918277037579351,11.998659590242832
2005-01-11 13:00:00,3.0,1331.0,,16.1,1184.0,493.0,507.0,149.0,1508.0,1533.0,13.6,56.4,0.8754,2005-01-11 13:00:00,2005,1,11,1,11,2,1,-0.29999999999999716,-1.099999999999996,-0.01863354037267063,12.462500000000007,11.708008253633746,11.073728726451971,12.326766823023407
2005-01-11 14:00:00,3.6,1401.0,,18.8,1261.0,527.0,479.0,141.0,1580.0,1577.0,13.8,56.3,0.8841,2005-01-11 14:00:00,2005,1,11,1,11,2,1,2.6999999999999993,2.9999999999999964,0.1436170212765957,12.441666666666675,12.062607840952058,11.305516864658411,12.844625477181534
2005-01-11 15:00:00,3.2,1374.0,,18.0,1239.0,487.0,483.0,147.0,1569.0,1532.0,13.7,57.9,0.9063,2005-01-11 15:00:00,2005,1,11,1,11,2,1,-0.8000000000000007,-3.5,-0.04444444444444448,12.387500000000008,12.359477448904455,11.50635135871866,13.257055439007011
2005-01-11 16:00:00,3.9,1436.0,,20.1,1299.0,581.0,451.0,159.0,1616.0,1621.0,13.6,58.9,0.9139,2005-01-11 16:00:00,2005,1,11,1,11,2,1,2.1000000000000014,2.900000000000002,0.10447761194029857,12.500000000000009,12.746503576459233,11.7641608179571,13.80449100388645
2005-01-11 17:00:00,3.4,1386.0,,17.6,1228.0,531.0,479.0,152.0,1546.0,1578.0,13.4,59.7,0.9142,2005-01-11 17:00:00,2005,1,11,1,11,2,1,-2.5,-4.600000000000001,-0.14204545454545453,12.525000000000011,12.989178397636271,11.939235993418388,14.108131723575534
2005-01-11 18:00:00,3.9,1419.0,,19.3,1277.0,495.0,459.0,144.0,1603.0,1631.0,13.3,61.2,0.933,2005-01-11 18:00:00,2005,1,11,1,11,2,1,1.6999999999999993,4.199999999999999,0.08808290155440411,12.616666666666676,13.304719477754457,12.160058913615837,14.523481185689493
2005-01-11 19:00:00,3.6,1428.0,,19.7,1288.0,487.0,465.0,146.0,1580.0,1629.0,13.2,61.8,0.9313,2005-01-11 19:00:00,2005,1,11,1,11,2,1,0.3999999999999986,-1.3000000000000007,0.02030456852791871,12.754166666666677,13.624483503866733,12.38625714620736,14.937602690834334
2005-01-11 20:00:00,4.7,1508.0,,24.5,1416.0,596.0,418.0,162.0,1773.0,1733.0,12.9,61.5,0.9139,2005-01-11 20:00:00,2005,1,11,1,11,2,1,4.800000000000001,4.400000000000002,0.1959183673469388,13.054166666666676,14.168259328673395,12.749669431821138,15.702594475567587
2005-01-11 21:00:00,4.1,1438.0,,18.4,1251.0,595.0,470.0,156.0,1593.0,1622.0,12.6,63.9,0.9307,2005-01-11 21:00:00,2005,1,11,1,11,2,1,-6.100000000000001,-10.900000000000002,-0.33152173913043487,13.212500000000007,14.379846362239725,12.919179348866503,15.918386917522179
2005-01-11 22:00:00,3.4,1415.0,,16.6,1197.0,559.0,486.0,146.0,1539.0,1597.0,12.0,67.4,0.9417,2005-01-11 22:00:00,2005,1,11,1,11,2,1,-1.7999999999999972,4.300000000000004,-0.10843373493975886,13.408333333333344,14.490854044127738,13.029603968400508,15.972915964120405
2005-01-11 23:00:00,3.5,1433.0,,16.2,1186.0,586.0,479.0,151.0,1497.0,1738.0,11.9,69.0,0.9568,2005-01-11 23:00:00,2005,1,11,1,11,2,1,-0.40000000000000213,1.399999999999995,-0.024691358024691492,13.779166666666676,14.576311341921352,13.124715849348494,15.991082686990772
2005-01-12 00:00:00,1.2,1208.0,,9.6,964.0,399.0,602.0,127.0,1305.0,1350.0,12.0,66.6,0.9293,2005-01-12 00:00:00,2005,1,12,1,12,2,2,-6.6,-6.1999999999999975,-0.6875,13.858333333333343,14.327495774825284,13.018974373868039,15.479796072031512
2005-01-12 01:00:00,2.4,1280.0,,11.4,1029.0,399.0,564.0,123.0,1366.0,1363.0,11.4,69.6,0.9373,2005-01-12 01:00:00,2005,1,12,1,12,2,2,1.8000000000000007,8.4,0.1578947368421053,14.129166666666677,14.18112098608402,12.970405142651998,15.153412386268993
2005-01-12 02:00:00,2.1,1174.0,,9.1,942.0,381.0,626.0,122.0,1296.0,1262.0,11.2,70.3,0.9323,2005-01-12 02:00:00,2005,1,12,1,12,2,2,-2.3000000000000007,-4.100000000000001,-0.25274725274725285,14.345833333333346,13.927064936779818,12.854292988372437,14.669139395367473
2005-01-12 03:00:00,1.1,1022.0,,4.3,729.0,1.251780734458349,803.0,1.251780734458349,1139.0,1034.0,11.5,68.2,0.9271,2005-01-12 03:00:00,2005,1,12,1,12,2,2,-4.8,-2.499999999999999,-1.1162790697674418,14.437500000000012,13.445711689940826,12.597664198721263,13.839608243738075
2005-01-12 04:00:00,1.2103906562535405,1002.0,,4.2,722.0,162.0,807.0,85.0,1161.0,998.0,10.7,71.3,0.9161,2005-01-12 04:00:00,2005,1,12,1,12,2,2,-0.09999999999999964,4.7,-0.023809523809523725,14.49166666666668,12.983426105443785,12.345734272759625,13.06843958423903
